"","kingdom","phylum","class","order","family","genus","species","decimalLatitude","decimalLongitude","year","month","day","source"
"881","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.614,-118.83212,"2022","8","6","GBIF"
"882","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.614,-118.83212,"2022","8","6","GBIF"
"883","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.614,-118.83212,"2022","8","6","GBIF"
"884","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus psaltria",37.614,-118.83212,"2022","8","6","GBIF"
"885","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus cooperi",37.614933,-118.81946,"2022","8","6","GBIF"
"886","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile gambeli",37.614,-118.83212,"2022","8","6","GBIF"
"887","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonax","Empidonax traillii",37.613052,-118.829506,"2021","8","31","GBIF"
"888","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus cooperi",37.614933,-118.81946,"2022","8","6","GBIF"
"889","Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida macroura",37.614,-118.83212,"2022","8","6","GBIF"
"890","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo gilvus",37.613052,-118.829506,"2021","8","9","GBIF"
"891","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.613052,-118.829506,"2021","8","18","GBIF"
"892","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor",37.614,-118.83212,"2022","8","6","GBIF"
"893","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.61391,-118.83203,"2022","10","25","GBIF"
"894","Animalia","Chordata","Aves","Passeriformes","Sturnidae","Sturnus","Sturnus vulgaris",37.613697,-118.831665,"2022","10","26","GBIF"
"895","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus psaltria",37.613052,-118.829506,"2021","8","18","GBIF"
"896","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor",37.614,-118.83212,"2022","8","6","GBIF"
"897","Animalia","Chordata","Aves","Passeriformes","Aegithalidae","Psaltriparus","Psaltriparus minimus",37.614,-118.83212,"2022","8","6","GBIF"
"898","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile gambeli",37.614,-118.83212,"2022","8","6","GBIF"
"899","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile gambeli",37.613052,-118.829506,"2021","8","18","GBIF"
"900","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.613697,-118.831665,"2022","10","26","GBIF"
"901","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile gambeli",37.614,-118.83212,"2022","8","6","GBIF"
"902","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.61389,-118.83319,"2020","5","13","GBIF"
"903","Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida macroura",37.614,-118.83212,"2022","8","6","GBIF"
"904","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.614,-118.83212,"2022","8","6","GBIF"
"905","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus psaltria",37.614,-118.83212,"2022","8","6","GBIF"
"906","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.614,-118.83212,"2022","8","6","GBIF"
"907","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.614,-118.83212,"2022","8","6","GBIF"
"908","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.614,-118.83212,"2022","8","6","GBIF"
"909","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.617912,-118.82267,"2022","4","8","GBIF"
"910","Animalia","Chordata","Aves","Passeriformes","Mimidae","Oreoscoptes","Oreoscoptes montanus",37.613052,-118.829506,"2021","9","3","GBIF"
"911","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.61391,-118.83203,"2022","10","25","GBIF"
"912","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.613052,-118.829506,"2021","8","9","GBIF"
"913","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus pinus",37.61391,-118.83203,"2022","10","26","GBIF"
"914","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.613052,-118.829506,"2021","8","9","GBIF"
"915","Animalia","Chordata","Aves","Passeriformes","Aegithalidae","Psaltriparus","Psaltriparus minimus",37.614,-118.83212,"2022","8","6","GBIF"
"916","Animalia","Chordata","Aves","Passeriformes","Parulidae","Geothlypis","Geothlypis tolmiei",37.613052,-118.829506,"2021","8","18","GBIF"
"917","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.61389,-118.83319,"2007","6","22","GBIF"
"918","Animalia","Chordata","Aves","Passeriformes","Parulidae","Icteria","Icteria virens",37.613052,-118.829506,"2021","8","29","GBIF"
"919","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.613052,-118.829506,"2021","8","9","GBIF"
"920","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus psaltria",37.61391,-118.83203,"2022","10","28","GBIF"
"921","Animalia","Chordata","Aves","Passeriformes","Turdidae","Catharus","Catharus guttatus",37.61391,-118.83203,"2022","11","1","GBIF"
"922","Animalia","Chordata","Aves","Passeriformes","Turdidae","Sialia","Sialia currucoides",37.61391,-118.83203,"2022","10","25","GBIF"
"923","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus cooperi",37.614933,-118.81946,"2022","8","6","GBIF"
"924","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.614,-118.83212,"2022","8","6","GBIF"
"925","Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida macroura",37.614,-118.83212,"2022","8","6","GBIF"
"926","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.613052,-118.829506,"2021","8","18","GBIF"
"927","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile gambeli",37.614,-118.83212,"2022","8","6","GBIF"
"928","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.614,-118.83212,"2022","8","6","GBIF"
"929","Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","Leiothlypis celata",37.614,-118.83212,"2022","8","6","GBIF"
"930","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","Tachycineta thalassina",37.614,-118.83212,"2022","8","6","GBIF"
"931","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","Tachycineta thalassina",37.614,-118.83212,"2022","8","6","GBIF"
"932","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.614,-118.83212,"2022","8","6","GBIF"
"933","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",37.613052,-118.829506,"2021","8","18","GBIF"
"934","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",37.614933,-118.81946,"2022","8","6","GBIF"
"935","Animalia","Chordata","Aves","Passeriformes","Aegithalidae","Psaltriparus","Psaltriparus minimus",37.614,-118.83212,"2022","8","6","GBIF"
"936","Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","Leiothlypis celata",37.614,-118.83212,"2022","8","6","GBIF"
"937","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","Tachycineta thalassina",37.614,-118.83212,"2022","8","6","GBIF"
"938","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus psaltria",37.614,-118.83212,"2022","8","6","GBIF"
"939","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus cooperi",37.614933,-118.81946,"2022","8","6","GBIF"
"940","Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","Leiothlypis celata",37.614,-118.83212,"2022","8","6","GBIF"
"941","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.613697,-118.831665,"2022","10","26","GBIF"
"942","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Junco","Junco hyemalis",37.613697,-118.831665,"2022","10","26","GBIF"
"943","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile gambeli",37.613697,-118.831665,"2022","10","26","GBIF"
"944","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga coronata",37.613697,-118.831665,"2022","10","26","GBIF"
"945","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor",37.614,-118.83212,"2022","8","6","GBIF"
"946","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus psaltria",37.614,-118.83212,"2022","8","6","GBIF"
"947","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile gambeli",37.614,-118.83212,"2022","8","6","GBIF"
"948","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.614,-118.83212,"2022","8","6","GBIF"
"949","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile gambeli",37.61391,-118.83203,"2022","10","25","GBIF"
"950","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus cooperi",37.614933,-118.81946,"2022","8","6","GBIF"
"951","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.61391,-118.83203,"2022","10","25","GBIF"
"952","Animalia","Chordata","Aves","Piciformes","Picidae","Sphyrapicus","Sphyrapicus ruber",37.61389,-118.83319,"2007","7","5","GBIF"
"953","Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida macroura",37.614,-118.83212,"2022","8","6","GBIF"
"954","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor",37.614,-118.83212,"2022","8","6","GBIF"
"955","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.614,-118.83212,"2022","8","6","GBIF"
"956","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.614,-118.83212,"2022","8","6","GBIF"
"957","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.614,-118.83212,"2022","8","6","GBIF"
"958","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.614,-118.83212,"2022","8","6","GBIF"
"959","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.614,-118.83212,"2022","8","6","GBIF"
"960","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",37.61391,-118.83203,"2022","10","26","GBIF"
"961","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Artemisiospiza","Artemisiospiza nevadensis",37.613052,-118.829506,"2021","8","18","GBIF"
"962","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.613052,-118.829506,"2021","8","18","GBIF"
"963","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",37.614933,-118.81946,"2022","8","6","GBIF"
"964","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.614,-118.83212,"2022","8","6","GBIF"
"965","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.614,-118.83212,"2022","8","6","GBIF"
"966","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Petrochelidon pyrrhonota",37.613052,-118.829506,"2021","8","9","GBIF"
"967","Animalia","Chordata","Aves","Passeriformes","Aegithalidae","Psaltriparus","Psaltriparus minimus",37.61391,-118.83203,"2022","10","28","GBIF"
"968","Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","Leiothlypis celata",37.614,-118.83212,"2022","8","6","GBIF"
"969","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.614,-118.83212,"2022","8","6","GBIF"
"970","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.614,-118.83212,"2022","8","6","GBIF"
"971","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.614,-118.83212,"2022","8","6","GBIF"
"972","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor",37.614,-118.83212,"2022","8","6","GBIF"
"973","Animalia","Chordata","Aves","Passeriformes","Icteridae","Icterus","Icterus bullockii",37.613052,-118.829506,"2021","7","1","GBIF"
"974","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",37.614933,-118.81946,"2022","8","6","GBIF"
"975","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Haliaeetus","Haliaeetus leucocephalus",37.61391,-118.83203,"2022","11","1","GBIF"
"976","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes pacificus",37.61391,-118.83203,"2022","10","26","GBIF"
"977","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Megaceryle","Megaceryle alcyon",37.61391,-118.83203,"2022","10","28","GBIF"
"978","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.61389,-118.83319,"2011","11","5","GBIF"
"979","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Dryobates pubescens",37.613052,-118.829506,"2021","8","18","GBIF"
"980","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.614,-118.83212,"2022","8","6","GBIF"
"981","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia leucophrys",37.61391,-118.83203,"2022","10","25","GBIF"
"982","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.614,-118.83212,"2022","8","6","GBIF"
"983","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.613052,-118.829506,"2021","8","18","GBIF"
"984","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonax","Empidonax traillii",37.614,-118.83212,"2022","8","6","GBIF"
"985","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga coronata",37.61391,-118.83203,"2022","10","25","GBIF"
"986","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.61391,-118.83203,"2022","10","28","GBIF"
"987","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.613052,-118.829506,"2021","8","9","GBIF"
"988","Animalia","Chordata","Aves","Piciformes","Picidae","Sphyrapicus","Sphyrapicus thyroideus",37.617813,-118.82086,"2022","9","28","GBIF"
"989","Animalia","Chordata","Aves","Passeriformes","Icteridae","Icterus","Icterus bullockii",37.613052,-118.829506,"2021","8","9","GBIF"
"990","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo gilvus",37.61389,-118.83319,"2007","6","22","GBIF"
"991","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.613052,-118.829506,"2021","8","9","GBIF"
"992","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.613052,-118.829506,"2021","8","9","GBIF"
"993","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonax","Empidonax traillii",37.614,-118.83212,"2022","8","6","GBIF"
"994","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","Tachycineta thalassina",37.614,-118.83212,"2022","8","6","GBIF"
"995","Animalia","Chordata","Aves","Passeriformes","Regulidae","Regulus","Regulus calendula",37.61391,-118.83203,"2022","10","25","GBIF"
"996","Animalia","Chordata","Aves","Passeriformes","Aegithalidae","Psaltriparus","Psaltriparus minimus",37.614,-118.83212,"2022","8","6","GBIF"
"997","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",37.614933,-118.81946,"2022","8","6","GBIF"
"998","Animalia","Chordata","Aves","Passeriformes","Aegithalidae","Psaltriparus","Psaltriparus minimus",37.613697,-118.831665,"2022","10","26","GBIF"
"999","Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","Leiothlypis celata",37.614,-118.83212,"2022","8","6","GBIF"
"1000","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.614,-118.83212,"2022","8","6","GBIF"
"1001","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",37.614933,-118.81946,"2022","8","6","GBIF"
"1002","Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida macroura",37.614,-118.83212,"2022","8","6","GBIF"
"1003","Animalia","Arthropoda","Insecta","Lepidoptera","Saturniidae","Hyalophora","Hyalophora gloveri",37.613645,-118.831612,"2023","6","10","GBIF"
"1004","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Pachysphinx","Pachysphinx occidentalis",37.61383,-118.832122,"2023","7","20","GBIF"
"1005","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Camnula","Camnula pellucida",37.613688,-118.831322,"2023","7","18","GBIF"
"1006","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",37.613575,-118.831688,"2023","7","20","GBIF"
"1007","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Trimerotropis","Trimerotropis pallidipennis",37.613725,-118.831283,"2023","7","18","GBIF"
"1008","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chlorosea","Chlorosea margaretaria",37.613647,-118.831712,"2023","7","14","GBIF"
"1009","Animalia","Arthropoda","Insecta","Lepidoptera","Saturniidae","Hyalophora","Hyalophora gloveri",37.61368,-118.831567,"2023","6","10","GBIF"
