"","species","year","month","day","class_common","location","decimalLatitude","decimalLongitude","count_print"
"5988","Leuconotopicus villosus",2023,6,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"5989","Agelaius phoeniceus",2023,6,6,"Birds","Outside SNARL",37.620007,-118.8191,"210 species"
"5990","Petrochelidon pyrrhonota",2023,6,17,"Birds","In SNARL",37.613747,-118.83065,"111 species"
"5991","Melospiza melodia",2023,6,4,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"5992","Contopus sordidulus",2023,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"5993","Megaceryle alcyon",2023,12,10,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"5994","Pipilo chlorurus",2023,7,18,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"5995","Petrochelidon pyrrhonota",1991,7,27,"Birds","In SNARL",37.613686,-118.83241,"111 species"
"5996","Euphagus cyanocephalus",2023,4,9,"Birds","Outside SNARL",37.606785,-118.80555,"210 species"
"5997","Branta canadensis",2023,7,18,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"5998","Euphagus cyanocephalus",2015,5,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"5999","Chordeiles minor",2023,7,14,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6000","Icterus bullockii",2023,7,15,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6001","Tachycineta thalassina",2023,6,4,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6002","Euphagus cyanocephalus",2023,5,23,"Birds","Outside SNARL",37.618744,-118.82088,"210 species"
"6003","Sphyrapicus ruber",2023,7,30,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6004","Pooecetes gramineus",2023,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6005","Empidonax oberholseri",2023,6,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6006","Melospiza melodia",2023,7,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6007","Tachycineta bicolor",2023,6,1,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6008","Melospiza melodia",2023,8,22,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6009","Mergus merganser",2023,12,17,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6010","Centrocercus urophasianus",2023,5,1,"Birds","Outside SNARL",37.61072,-118.80822,"210 species"
"6011","Melospiza melodia",2023,8,7,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6012","Spizella breweri",2023,7,18,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"6013","Leuconotopicus villosus",2023,8,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6014","Oreoscoptes montanus",2023,4,27,"Birds","Outside SNARL",37.63198,-118.81702,"210 species"
"6015","Agelaius phoeniceus",2023,4,21,"Birds","In SNARL",37.614014,-118.832115,"111 species"
"6016","Callipepla californica",2023,6,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6017","Tyrannus verticalis",2023,8,16,"Birds","Outside SNARL",37.630524,-118.81305,"210 species"
"6018","Pooecetes gramineus",2023,6,27,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6019","Setophaga coronata",2023,5,30,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6020","Sitta canadensis",2023,12,17,"Birds","Outside SNARL",37.627354,-118.81884,"210 species"
"6021","Corvus corax",2023,5,1,"Birds","Outside SNARL",37.61072,-118.80822,"210 species"
"6022","Turdus migratorius",2023,6,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6023","Gymnorhinus cyanocephalus",2023,4,27,"Birds","Outside SNARL",37.63198,-118.81702,"210 species"
"6024","Troglodytes aedon",2023,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6025","Pipilo maculatus",2023,4,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6026","Leuconotopicus villosus",2023,7,30,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6027","Poecile gambeli",2023,10,7,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"6028","Hydroprogne caspia",2023,9,1,"Birds","Outside SNARL",37.61364,-118.810776,"210 species"
"6029","Haemorhous cassinii",2023,6,1,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6030","Larus californicus",2023,5,21,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6031","Contopus sordidulus",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6032","Troglodytes aedon",2023,6,19,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6033","Tachycineta thalassina",2023,7,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6034","Loxia curvirostra",2023,6,27,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6035","Passerella iliaca",2023,5,21,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6036","Podiceps nigricollis",2023,7,18,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"6037","Setophaga coronata",2023,10,2,"Birds","Outside SNARL",37.600674,-118.80328,"210 species"
"6038","Cyanocitta stelleri",2023,10,7,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"6039","Euphagus cyanocephalus",2023,4,15,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6040","Sitta canadensis",2023,12,17,"Birds","Outside SNARL",37.627354,-118.81884,"210 species"
"6041","Melospiza lincolnii",2023,12,17,"Birds","Outside SNARL",37.627354,-118.81884,"210 species"
"6042","Turdus migratorius",2023,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6043","Pheucticus melanocephalus",2023,6,17,"Birds","Outside SNARL",37.588795,-118.853714,"210 species"
"6044","Cathartes aura",2023,7,17,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6045","Euphagus cyanocephalus",2023,7,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6046","Colaptes auratus",2023,9,12,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6047","Contopus sordidulus",2023,5,28,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6048","Vireo gilvus",2023,7,3,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6049","Thryomanes bewickii",2023,7,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6050","Salpinctes obsoletus",2023,6,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6051","Colaptes auratus",2023,10,8,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6052","Pipilo chlorurus",2023,7,18,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"6053","Molothrus ater",2023,6,28,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6054","Setophaga petechia",2023,6,3,"Birds","In SNARL",37.61404,-118.83265,"111 species"
"6055","Setophaga petechia",2023,6,1,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6056","Haemorhous cassinii",2023,6,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6057","Corvus corax",2023,9,12,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6058","Pipilo chlorurus",2023,7,17,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6059","Anas crecca",2023,6,9,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"6060","Setophaga coronata",2023,5,5,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"6061","Troglodytes aedon",2015,5,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6062","Spizella breweri",1991,8,30,"Birds","In SNARL",37.613686,-118.83241,"111 species"
"6063","Setophaga petechia",2023,8,17,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6064","Pipilo maculatus",2023,3,15,"Birds","In SNARL",37.613804,-118.83181,"111 species"
"6065","Cathartes aura",2023,8,16,"Birds","Outside SNARL",37.63254,-118.808495,"210 species"
"6066","Petrochelidon pyrrhonota",2023,4,27,"Birds","Outside SNARL",37.630226,-118.81208,"210 species"
"6067","Contopus sordidulus",2023,9,12,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6068","Passerina amoena",2023,8,7,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6069","Pipilo chlorurus",2023,8,17,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6070","Pica hudsonia",2023,12,17,"Birds","Outside SNARL",37.630226,-118.81208,"210 species"
"6071","Haemorhous cassinii",2023,8,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6072","Empidonax oberholseri",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6073","Icterus bullockii",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6074","Tachycineta thalassina",2023,8,7,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6075","Fulica americana",2023,12,17,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"6076","Pheucticus melanocephalus",2023,6,4,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6077","Sturnus vulgaris",2023,6,4,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6078","Colaptes auratus",2023,4,30,"Birds","In SNARL",37.614014,-118.832115,"111 species"
"6079","Pipilo chlorurus",2023,6,3,"Birds","In SNARL",37.61404,-118.83265,"111 species"
"6080","Buteo jamaicensis",2023,7,30,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6081","Haemorhous mexicanus",2023,5,30,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6082","Haemorhous cassinii",2023,5,28,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6083","Setophaga petechia",2023,4,29,"Birds","In SNARL",37.614014,-118.832115,"111 species"
"6084","Larus californicus",2023,7,21,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6085","Regulus calendula",2023,4,15,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6086","Melospiza melodia",2023,7,22,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6087","Piranga ludoviciana",2023,5,13,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6088","Corvus corax",2023,4,9,"Birds","Outside SNARL",37.606785,-118.80555,"210 species"
"6089","Setophaga petechia",2023,7,13,"Birds","In SNARL",37.613697,-118.831665,"111 species"
"6090","Pipilo chlorurus",2023,7,16,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6091","Tachycineta thalassina",2023,7,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6092","Junco hyemalis",2023,7,21,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6093","Pica hudsonia",2023,7,17,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6094","Euphagus cyanocephalus",2023,7,12,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6095","Sphyrapicus ruber",2023,7,21,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6096","Icterus bullockii",2023,7,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6097","Petrochelidon pyrrhonota",2023,7,13,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6098","Icterus bullockii",2023,7,17,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6099","Contopus sordidulus",2023,7,17,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6100","Petrochelidon pyrrhonota",2023,7,16,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6101","Melospiza melodia",2023,7,20,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6102","Pipilo maculatus",2023,7,13,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6103","Euphagus cyanocephalus",2023,7,13,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6104","Icterus bullockii",2023,7,13,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6105","Melospiza melodia",2023,7,13,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6106","Icterus bullockii",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6107","Mergus merganser",2023,7,3,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6108","Tachycineta thalassina",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6109","Melospiza melodia",2023,7,3,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6110","Euphagus cyanocephalus",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6111","Mareca strepera",2023,6,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"6112","Larus californicus",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6113","Troglodytes aedon",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6114","Setophaga petechia",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6115","Setophaga petechia",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6116","Molothrus ater",2016,7,3,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6117","Molothrus ater",2023,6,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6118","Tachycineta thalassina",2023,6,28,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6119","Euphagus cyanocephalus",2023,6,22,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6120","Vireo gilvus",2023,6,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6121","Setophaga petechia",2023,6,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6122","Euphagus cyanocephalus",2023,4,9,"Birds","Outside SNARL",37.606785,-118.80555,"210 species"
"6123","Regulus calendula",2023,4,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6124","Turdus migratorius",2023,4,25,"Birds","In SNARL",37.614014,-118.832115,"111 species"
"6125","Anas crecca",2023,10,31,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"6126","Corvus corax",2023,4,9,"Birds","Outside SNARL",37.606785,-118.80555,"210 species"
"6127","Thryomanes bewickii",2023,10,3,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6128","Mergus merganser",2023,8,22,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6129","Tachycineta thalassina",2023,8,22,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6130","Pipilo chlorurus",2023,9,12,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6131","Pheucticus melanocephalus",2023,8,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6132","Corvus corax",2023,2,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6133","Pipilo chlorurus",2015,5,24,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6134","Troglodytes aedon",2023,7,13,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6135","Cyanocitta stelleri",2023,8,7,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6136","Poecile gambeli",2023,8,7,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6137","Haemorhous mexicanus",2023,8,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6138","Spizella breweri",2023,7,16,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6139","Contopus sordidulus",2023,7,22,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6140","Troglodytes aedon",2023,7,13,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6141","Spinus psaltria",2023,7,13,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6142","Euphagus cyanocephalus",2023,7,20,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6143","Melospiza melodia",2023,7,13,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6144","Pooecetes gramineus",2023,7,20,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6145","Contopus sordidulus",2023,7,20,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6146","Melospiza melodia",2023,7,16,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6147","Pica hudsonia",2023,7,16,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6148","Petrochelidon pyrrhonota",2023,7,14,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6149","Turdus migratorius",2023,7,14,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6150","Molothrus ater",2023,7,12,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6151","Colaptes auratus",2023,7,16,"Birds","In SNARL",37.614525,-118.832146,"111 species"
"6152","Turdus migratorius",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6153","Cinclus mexicanus",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6154","Contopus sordidulus",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6155","Poecile gambeli",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6156","Setophaga petechia",2023,6,25,"Birds","Outside SNARL",37.59475,-118.851685,"210 species"
"6157","Contopus cooperi",2023,6,27,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6158","Selasphorus calliope",2023,6,19,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6159","Contopus sordidulus",2023,6,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6160","Passerella iliaca",2023,6,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"6161","Haliaeetus leucocephalus",2024,4,7,"Birds","Outside SNARL",37.589895,-118.858224,"210 species"
"6162","Sitta canadensis",2024,4,7,"Birds","Outside SNARL",37.589895,-118.858224,"210 species"
"6163","Melospiza melodia",2024,4,7,"Birds","Outside SNARL",37.589895,-118.858224,"210 species"
"6164","Tamias minimus",2005,8,8,"Mammals","Outside SNARL",37.614659,-118.821494,"17 species"
"6165","Contopus sordidulus",2020,8,15,"Birds","Outside SNARL",37.59214,-118.852087,"210 species"
"6166","Leuconotopicus villosus",2024,2,2,"Birds","Outside SNARL",37.594809,-118.852237,"210 species"
"6167","Sceloporus graciosus",2017,7,14,"Amphibians","Outside SNARL",37.592595,-118.849986,"10 species"
"6168","Corvus corax",2023,7,24,"Birds","Outside SNARL",37.583926,-118.854467,"210 species"
"6169","Bombus rufocinctus",2023,8,24,"Insects","Outside SNARL",37.615315,-118.825168,"157 species"
"6170","Thecabius populimonilis",2018,7,20,"Insects","Outside SNARL",37.591378,-118.851997,"157 species"
"6171","Phyllodesma americana",2022,5,31,"Insects","In SNARL",37.613703,-118.831586,"51 species"
"6172","Phyllodesma americana",2022,5,31,"Insects","In SNARL",37.613605,-118.831746,"51 species"
"6173","Tamiasciurus douglasii",2023,11,10,"Mammals","Outside SNARL",37.586788,-118.865148,"17 species"
"6174","Myadestes townsendi",2023,11,10,"Birds","Outside SNARL",37.594295,-118.855922,"210 species"
"6175","Turdus migratorius",2023,11,10,"Birds","Outside SNARL",37.587168,-118.86555,"210 species"
"6176","Vespula pensylvanica",2023,11,10,"Insects","Outside SNARL",37.594875,-118.854363,"157 species"
"6177","Artemisiospiza nevadensis",2022,7,15,"Birds","Outside SNARL",37.633018,-118.804481,"210 species"
"6178","Diplolepis californica",2023,8,12,"Insects","Outside SNARL",37.588413,-118.854767,"157 species"
"6179","Pseudomasaris zonalis",2023,7,24,"Insects","Outside SNARL",37.587748,-118.855202,"157 species"
"6180","Pituophis catenifer",1929,7,12,"Amphibians","Outside SNARL",37.62067,-118.85417,"10 species"
"6181","Sceloporus graciosus",2019,6,3,"Amphibians","Outside SNARL",37.603153,-118.830081,"10 species"
"6182","Pica hudsonia",2019,10,28,"Birds","Outside SNARL",37.618903,-118.823879,"210 species"
